date,column,year,original,clipped,lower,upper
2024-03-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-31,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-04-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-05-31,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-06-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-07-31,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-08-31,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-09-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-10-31,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-11-30,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-12-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2025-06-24,beras_jabar_prod,2025,12900.0,12950.0,12950.0,14700.0
2021-04-26,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-04-27,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-04-28,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-04-29,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-04-30,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-01,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-02,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-03,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-04,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-05,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-06,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-07,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-08,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-09,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-10,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-11,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-12,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-13,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-14,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-15,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-16,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-17,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-18,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-19,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-20,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-21,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-22,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-23,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-24,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-25,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-26,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-27,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-28,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-29,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-30,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-05-31,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-01,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-02,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-03,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-04,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-05,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-06,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-07,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-08,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-09,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-10,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-11,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-12,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-13,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-14,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-15,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-16,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-17,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-18,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-19,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-20,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-21,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-22,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-23,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2021-06-24,beras_sulsel_prod,2021,9250.0,9250.000000000002,9250.000000000002,9366.666666666664
2022-01-01,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-02,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-03,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-04,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-05,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-06,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-07,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-08,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-09,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-10,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-11,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-12,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-13,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
2022-01-14,beras_sumut_prod,2022,9950.0,10050.0,10050.0,10400.0
